t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000185420	ENST00000630181	reg_17382	ENST00000630181.72	one2one
ENSG00000106415	ENST00000223145	reg_9875	ENST00000223145.8	one2one
ENSG00000173578	ENST00000309285	reg_12283	ENST00000309285.19	one2one
ENSG00000117592	ENST00000340385	reg_17476	ENST00000340385.66	one2one
ENSG00000031003	ENST00000033079	reg_16761	ENST00000033079.41	one2one
ENSG00000031003	ENST00000425075	reg_16761	ENST00000425075.41	one2one
ENSG00000031003	ENST00000420893	reg_16761	ENST00000420893.41	one2one
ENSG00000171992	ENST00000522122	reg_7461	ENST00000522122.28	one2one
ENSG00000171992	ENST00000519664	reg_7461	ENST00000519664.28	one2one
ENSG00000171992	ENST00000307662	reg_7461	ENST00000307662.28	one2one
ENSG00000171992	ENST00000394243	reg_7461	ENST00000394243.28	one2one
ENSG00000141756	ENST00000321562	reg_11487	ENST00000321562.24	one2one
ENSG00000153898	ENST00000284027	reg_10483	ENST00000284027.1	one2one
ENSG00000153898	ENST00000370608	reg_10483	ENST00000370608.1	one2one
ENSG00000214050	ENST00000346498	reg_8082	ENST00000346498.86	one2one
ENSG00000214050	ENST00000518734	reg_8082	ENST00000518734.86	one2one
ENSG00000214050	ENST00000380254	reg_8082	ENST00000380254.86	one2one
ENSG00000137101	ENST00000612238	reg_12955	ENST00000612238.10	one2one
ENSG00000137101	ENST00000259633	reg_12955	ENST00000259633.10	one2one
ENSG00000236609	ENST00000457543	None	None	one2zero
ENSG00000197241	ENST00000400906	None	None	one2zero
ENSG00000178773	ENST00000268720	reg_2175	ENST00000268720.23	one2one
ENSG00000178773	ENST00000319518	reg_2175	ENST00000319518.23	one2one
ENSG00000172538	ENST00000311787	reg_9974	ENST00000311787.98	one2one
ENSG00000179922	ENST00000325351	reg_11070	ENST00000325351.100	one2one
ENSG00000179636	ENST00000530140	reg_8971	ENST00000530140.118	one2one
ENSG00000179636	ENST00000460647	reg_8971	ENST00000460647.118	one2one
ENSG00000179636	ENST00000321760	reg_8971	ENST00000321760.118	one2one
ENSG00000172780	ENST00000315150	reg_11673	ENST00000315150.189	one2one
ENSG00000172780	ENST00000393305	reg_11673	ENST00000393305.189	one2one
ENSG00000172780	ENST00000393308	reg_11673	ENST00000393308.189	one2one
ENSG00000172780	ENST00000393304	reg_11673	ENST00000393304.189	one2one
ENSG00000172780	ENST00000393307	reg_11673	ENST00000393307.189	one2one
ENSG00000283654	ENST00000644000	reg_8967	ENST00000644000.13	one2one
ENSG00000283654	ENST00000637218	reg_8967	ENST00000637218.13	one2one
ENSG00000072422	ENST00000337910	reg_9583	ENST00000337910.7	one2one
ENSG00000072422	ENST00000357917	reg_9583	ENST00000357917.7	one2one
ENSG00000141013	ENST00000620723	reg_2094	ENST00000620723.23	one2one
ENSG00000141013	ENST00000268699	reg_2094	ENST00000268699.23	one2one
ENSG00000141013	ENST00000536122	reg_2094	ENST00000536122.23	one2one
ENSG00000125820	ENST00000377142	reg_2917	ENST00000377142.35	one2one
ENSG00000164070	ENST00000508776	reg_8423	ENST00000508776.15	one2one
ENSG00000164070	ENST00000505726	reg_8423	ENST00000505726.15	one2one
ENSG00000164070	ENST00000296464	reg_8423	ENST00000296464.15	one2one
ENSG00000138398	ENST00000409714	reg_14187	ENST00000409714.20	one2one
ENSG00000138398	ENST00000260970	reg_14187	ENST00000260970.20	one2one
ENSG00000138398	ENST00000448752	reg_14187	ENST00000448752.20	one2one
ENSG00000103064	ENST00000566454	reg_2018	ENST00000566454.23	one2one
ENSG00000103064	ENST00000219343	reg_2018	ENST00000219343.23	one2one
ENSG00000106723	ENST00000375859	reg_13044	ENST00000375859.69	one2one
ENSG00000177791	ENST00000359322	reg_9893	ENST00000359322.7	one2one
ENSG00000180787	ENST00000318833	reg_6613	ENST00000318833.83	one2one
ENSG00000203995	ENST00000371528	reg_941	ENST00000371528.1	one2one
ENSG00000203995	ENST00000371532	reg_941	ENST00000371532.1	one2one
ENSG00000203995	ENST00000612017	reg_941	ENST00000612017.1	one2one
ENSG00000215817	ENST00000367211	None	None	one2zero
ENSG00000215817	ENST00000651890	None	None	one2zero
ENSG00000153060	ENST00000283025	reg_15737	ENST00000283025.43	one2one
ENSG00000253352	ENST00000644773	reg_13400	ENST00000644773.63	one2one
ENSG00000172000	ENST00000307635	reg_206	ENST00000307635.61	one2one
ENSG00000172000	ENST00000586426	reg_206	ENST00000586426.61	one2one
ENSG00000204366	ENST00000375527	reg_16243	ENST00000375527.6	one2one
ENSG00000139537	ENST00000266984	reg_13970	ENST00000266984.22	one2one
ENSG00000139537	ENST00000320516	reg_13970	ENST00000320516.22	one2one
ENSG00000142224	ENST00000620365	reg_17280	ENST00000620365.36	one2one
ENSG00000142224	ENST00000270218	reg_17280	ENST00000270218.36	one2one
ENSG00000142224	ENST00000340758	reg_17280	ENST00000340758.36	one2one
ENSG00000142224	ENST00000659997	reg_17280	ENST00000659997.36	one2one
ENSG00000142224	ENST00000656872	reg_17280	ENST00000656872.36	one2one
ENSG00000136235	ENST00000258733	reg_9734	ENST00000258733.8	one2one
ENSG00000136235	ENST00000647578	reg_9734	ENST00000647578.8	one2one
ENSG00000136235	ENST00000381990	reg_9734	ENST00000381990.8	one2one
ENSG00000183340	ENST00000332349	reg_8578	ENST00000332349.31	one2one
ENSG00000155463	ENST00000412791	reg_5117	ENST00000412791.13	one2one
ENSG00000155463	ENST00000358043	reg_5117	ENST00000358043.13	one2one
ENSG00000155463	ENST00000285848	reg_5117	ENST00000285848.13	one2one
ENSG00000155463	ENST00000612549	reg_5117	ENST00000612549.13	one2one
ENSG00000196262	ENST00000468812	reg_15106	ENST00000468812.70	one2one
ENSG00000159200	ENST00000381132	reg_11681	ENST00000381132.33	one2one
ENSG00000159200	ENST00000481448	reg_11681	ENST00000481448.33	one2one
ENSG00000159200	ENST00000399272	reg_11681	ENST00000399272.33	one2one
ENSG00000159200	ENST00000381135	reg_11681	ENST00000381135.33	one2one
ENSG00000159200	ENST00000313806	reg_11681	ENST00000313806.33	one2one
ENSG00000159200	ENST00000492600	reg_11681	ENST00000492600.33	one2one
ENSG00000179059	ENST00000326866	reg_14102	ENST00000326866.81	one2one
ENSG00000179059	ENST00000618147	reg_14102	ENST00000618147.81	one2one
ENSG00000179059	ENST00000509524	reg_14102	ENST00000509524.81	one2one
ENSG00000175938	ENST00000318663	reg_9217	ENST00000318663.43	one2one
ENSG00000175938	ENST00000566237	reg_9217	ENST00000566237.43	one2one
ENSG00000101017	ENST00000372285	reg_2735	ENST00000372285.30	one2one
ENSG00000149292	ENST00000483239	reg_3947	ENST00000483239.27	one2one
ENSG00000149292	ENST00000529221	reg_3947	ENST00000529221.27	one2one
ENSG00000149292	ENST00000314756	reg_3947	ENST00000314756.27	one2one
ENSG00000149292	ENST00000393020	reg_3947	ENST00000393020.27	one2one
ENSG00000130813	ENST00000253110	reg_111	ENST00000253110.61	one2one
ENSG00000130813	ENST00000591813	reg_111	ENST00000591813.61	one2one
ENSG00000130813	ENST00000397881	reg_111	ENST00000397881.61	one2one
ENSG00000151575	ENST00000561221	reg_4932	ENST00000561221.45	one2one
ENSG00000151575	ENST00000558083	reg_4932	ENST00000558083.45	one2one
ENSG00000151575	ENST00000352903	reg_4932	ENST00000352903.45	one2one
ENSG00000151575	ENST00000537232	reg_4932	ENST00000537232.45	one2one
ENSG00000151575	ENST00000560582	reg_4932	ENST00000560582.45	one2one
ENSG00000226690	ENST00000636804	reg_9692	ENST00000636804.8	one2one
ENSG00000226690	ENST00000635746	reg_9692	ENST00000635746.8	one2one
ENSG00000276747	ENST00000619609	reg_1371	ENST00000619609.1	one2one
ENSG00000197063	ENST00000392366	reg_6330	ENST00000392366.24	one2one
ENSG00000197063	ENST00000357736	reg_6330	ENST00000357736.24	one2one
ENSG00000056998	ENST00000353656	reg_5683	ENST00000353656.2	one2one
ENSG00000056998	ENST00000381163	reg_5683	ENST00000381163.2	one2one
ENSG00000056998	ENST00000639373	reg_5683	ENST00000639373.2	one2one
ENSG00000056998	ENST00000398806	reg_5683	ENST00000398806.2	one2one
ENSG00000174748	ENST00000611050	reg_11909	ENST00000611050.34	one2one
ENSG00000174748	ENST00000413699	reg_11909	ENST00000413699.34	one2one
ENSG00000174748	ENST00000644185	reg_11909	ENST00000644185.34	one2one
ENSG00000174748	ENST00000415719	reg_11909	ENST00000415719.34	one2one
ENSG00000174748	ENST00000354811	reg_11909	ENST00000354811.34	one2one
ENSG00000174748	ENST00000307839	reg_11909	ENST00000307839.34	one2one
ENSG00000169291	ENST00000304760	reg_12802	ENST00000304760.36	one2one
ENSG00000126107	ENST00000372172	reg_10562	ENST00000372172.1	one2one
ENSG00000271503	ENST00000605509	reg_6703	ENST00000605509.24	one2one
ENSG00000271503	ENST00000603197	reg_6703	ENST00000603197.24	one2one
ENSG00000271503	ENST00000605140	reg_6703	ENST00000605140.24	one2one
ENSG00000120992	ENST00000316963	reg_3615	ENST00000316963.5	one2one
ENSG00000120992	ENST00000343231	reg_3615	ENST00000343231.5	one2one
ENSG00000120992	ENST00000618914	reg_3615	ENST00000618914.5	one2one
ENSG00000069188	ENST00000392650	reg_6375	ENST00000392650.24	one2one
ENSG00000136111	ENST00000377636	reg_16533	ENST00000377636.9	one2one
ENSG00000136111	ENST00000431480	reg_16533	ENST00000431480.9	one2one
ENSG00000136111	ENST00000377625	reg_16533	ENST00000377625.9	one2one
ENSG00000136111	ENST00000648194	reg_16533	ENST00000648194.9	one2one
ENSG00000089737	ENST00000330836	reg_8964	ENST00000330836.13	one2one
ENSG00000089737	ENST00000555054	reg_8964	ENST00000555054.13	one2one
ENSG00000089737	ENST00000621632	reg_8964	ENST00000621632.13	one2one
ENSG00000105610	ENST00000264834	reg_12297	ENST00000264834.61	one2one
ENSG00000143013	ENST00000370544	reg_1209	ENST00000370544.1	one2one
ENSG00000143013	ENST00000370542	reg_1209	ENST00000370542.1	one2one
ENSG00000140691	ENST00000268314	reg_9364	ENST00000268314.43	one2one
ENSG00000140691	ENST00000563544	reg_9364	ENST00000563544.43	one2one
ENSG00000140691	ENST00000408912	reg_9364	ENST00000408912.43	one2one
ENSG00000140691	ENST00000457010	reg_9364	ENST00000457010.43	one2one
ENSG00000154914	ENST00000570475	reg_11526	ENST00000570475.24	one2one
ENSG00000154914	ENST00000285199	reg_11526	ENST00000285199.24	one2one
ENSG00000108840	ENST00000336057	reg_6504	ENST00000336057.24	one2one
ENSG00000108840	ENST00000225983	reg_6504	ENST00000225983.24	one2one
ENSG00000108840	ENST00000586802	reg_6504	ENST00000586802.24	one2one
ENSG00000198929	ENST00000361897	reg_17290	ENST00000361897.36	one2one
ENSG00000198929	ENST00000530878	reg_17290	ENST00000530878.36	one2one
ENSG00000100987	ENST00000376709	reg_6984	ENST00000376709.30	one2one
ENSG00000100987	ENST00000429762	reg_6984	ENST00000429762.30	one2one
ENSG00000100092	ENST00000649765	reg_1681	ENST00000649765.51	one2one
ENSG00000104973	ENST00000312865	reg_10779	ENST00000312865.48	one2one
ENSG00000104973	ENST00000593767	reg_10779	ENST00000593767.48	one2one
ENSG00000127824	ENST00000248437	reg_3571	ENST00000248437.16	one2one
ENSG00000127824	ENST00000392088	reg_3571	ENST00000392088.16	one2one
ENSG00000185894	ENST00000382287	None	None	one2zero
ENSG00000185894	ENST00000618574	None	None	one2zero
ENSG00000172717	ENST00000612183	reg_5340	ENST00000612183.13	one2one
ENSG00000109133	ENST00000513702	reg_8012	ENST00000513702.11	one2one
ENSG00000109133	ENST00000504986	reg_8012	ENST00000504986.11	one2one
ENSG00000109133	ENST00000325094	reg_8012	ENST00000325094.11	one2one
ENSG00000174306	ENST00000559234	reg_7006	ENST00000559234.30	one2one
ENSG00000174306	ENST00000544979	reg_7006	ENST00000544979.30	one2one
ENSG00000174306	ENST00000432768	reg_7006	ENST00000432768.30	one2one
ENSG00000174306	ENST00000309060	reg_7006	ENST00000309060.30	one2one
ENSG00000174306	ENST00000560361	reg_7006	ENST00000560361.30	one2one
ENSG00000213341	ENST00000370397	reg_9742	ENST00000370397.7	one2one
ENSG00000171136	ENST00000431365	reg_621	ENST00000431365.61	one2one
ENSG00000104852	ENST00000598441	reg_10923	ENST00000598441.48	one2one
ENSG00000104852	ENST00000221448	reg_10923	ENST00000221448.48	one2one
ENSG00000152601	ENST00000492948	reg_11717	ENST00000492948.3	one2one
ENSG00000152601	ENST00000282486	reg_11717	ENST00000282486.3	one2one
ENSG00000152601	ENST00000355460	reg_11717	ENST00000355460.3	one2one
ENSG00000152601	ENST00000324196	reg_11717	ENST00000324196.3	one2one
ENSG00000152601	ENST00000493459	reg_11717	ENST00000493459.3	one2one
ENSG00000152601	ENST00000545754	reg_11717	ENST00000545754.3	one2one
ENSG00000152601	ENST00000485509	reg_11717	ENST00000485509.3	one2one
ENSG00000152601	ENST00000465907	reg_11717	ENST00000465907.3	one2one
ENSG00000152601	ENST00000357472	reg_11717	ENST00000357472.3	one2one
ENSG00000152601	ENST00000498502	reg_11717	ENST00000498502.3	one2one
ENSG00000152601	ENST00000463374	reg_11717	ENST00000463374.3	one2one
ENSG00000152601	ENST00000282488	reg_11717	ENST00000282488.3	one2one
ENSG00000152601	ENST00000324210	reg_11717	ENST00000324210.3	one2one
ENSG00000152601	ENST00000485910	reg_11717	ENST00000485910.3	one2one
ENSG00000134242	ENST00000420377	reg_10272	ENST00000420377.1	one2one
ENSG00000134242	ENST00000538253	reg_10272	ENST00000538253.1	one2one
ENSG00000134242	ENST00000525799	reg_10272	ENST00000525799.1	one2one
ENSG00000134242	ENST00000528414	reg_10272	ENST00000528414.1	one2one
ENSG00000134242	ENST00000359785	reg_10272	ENST00000359785.1	one2one
ENSG00000063169	ENST00000396720	reg_10783	ENST00000396720.48	one2one
ENSG00000063169	ENST00000614245	reg_10783	ENST00000614245.48	one2one
ENSG00000112312	ENST00000230056	reg_6027	ENST00000230056.6	one2one
ENSG00000112312	ENST00000356509	reg_6027	ENST00000356509.6	one2one
ENSG00000112312	ENST00000620958	reg_6027	ENST00000620958.6	one2one
ENSG00000167522	ENST00000613312	reg_10850	ENST00000613312.23	one2one
ENSG00000167522	ENST00000301030	reg_10850	ENST00000301030.23	one2one
ENSG00000167522	ENST00000642600	reg_10850	ENST00000642600.23	one2one
ENSG00000167522	ENST00000378330	reg_10850	ENST00000378330.23	one2one
ENSG00000162771	ENST00000294829	None	None	one2zero
ENSG00000170584	ENST00000517501	reg_16994	ENST00000517501.28	one2one
ENSG00000170584	ENST00000302764	reg_16994	ENST00000302764.28	one2one
ENSG00000152804	ENST00000282728	reg_15398	ENST00000282728.7	one2one
ENSG00000125931	ENST00000373619	reg_17541	ENST00000373619.2	one2one
ENSG00000125931	ENST00000246139	reg_17541	ENST00000246139.2	one2one
ENSG00000125931	ENST00000651998	reg_17541	ENST00000651998.2	one2one
ENSG00000125931	ENST00000431381	reg_17541	ENST00000431381.2	one2one
ENSG00000125931	ENST00000453707	reg_17541	ENST00000453707.2	one2one
ENSG00000125931	ENST00000445983	reg_17541	ENST00000445983.2	one2one
ENSG00000026508	ENST00000434472	reg_3995	ENST00000434472.17	one2one
ENSG00000026508	ENST00000415148	reg_3995	ENST00000415148.17	one2one
ENSG00000026508	ENST00000352818	reg_3995	ENST00000352818.17	one2one
ENSG00000026508	ENST00000433892	reg_3995	ENST00000433892.17	one2one
ENSG00000026508	ENST00000263398	reg_3995	ENST00000263398.17	one2one
ENSG00000026508	ENST00000428726	reg_3995	ENST00000428726.17	one2one
ENSG00000135678	ENST00000551568	reg_13855	ENST00000551568.12	one2one
ENSG00000135678	ENST00000338356	reg_13855	ENST00000338356.12	one2one
ENSG00000135678	ENST00000546373	reg_13855	ENST00000546373.12	one2one
ENSG00000243678	ENST00000393190	reg_6269	ENST00000393190.50	one2one
ENSG00000243678	ENST00000503064	reg_6269	ENST00000503064.50	one2one
ENSG00000243678	ENST00000513177	reg_6269	ENST00000513177.50	one2one
ENSG00000243678	ENST00000514264	reg_6269	ENST00000514264.50	one2one
ENSG00000243678	ENST00000512737	reg_6269	ENST00000512737.50	one2one
ENSG00000151247	ENST00000280892	reg_4725	ENST00000280892.15	one2one
ENSG00000151247	ENST00000505992	reg_4725	ENST00000505992.15	one2one
ENSG00000151247	ENST00000450253	reg_4725	ENST00000450253.15	one2one
ENSG00000151247	ENST00000504432	reg_4725	ENST00000504432.15	one2one
ENSG00000146857	ENST00000275764	reg_9620	ENST00000275764.8	one2one
ENSG00000146857	ENST00000662584	reg_9620	ENST00000662584.8	one2one
ENSG00000146857	ENST00000667288	reg_9620	ENST00000667288.8	one2one
ENSG00000181924	ENST00000545127	reg_4023	ENST00000545127.31	one2one
ENSG00000181924	ENST00000541455	reg_4023	ENST00000541455.31	one2one
ENSG00000181924	ENST00000537289	reg_4023	ENST00000537289.31	one2one
ENSG00000181924	ENST00000355693	reg_4023	ENST00000355693.31	one2one
ENSG00000175806	ENST00000317173	reg_4090	ENST00000317173.96	one2one
ENSG00000175806	ENST00000441698	reg_4090	ENST00000441698.96	one2one
ENSG00000175806	ENST00000382490	reg_4090	ENST00000382490.96	one2one
ENSG00000175806	ENST00000518255	reg_4090	ENST00000518255.96	one2one
ENSG00000151445	ENST00000553888	reg_4800	ENST00000553888.37	one2one
ENSG00000151445	ENST00000556412	reg_4800	ENST00000556412.37	one2one
ENSG00000151445	ENST00000557658	reg_4800	ENST00000557658.37	one2one
ENSG00000151445	ENST00000327028	reg_4800	ENST00000327028.37	one2one
ENSG00000151445	ENST00000448935	reg_4800	ENST00000448935.37	one2one
ENSG00000151445	ENST00000343765	reg_4800	ENST00000343765.37	one2one
ENSG00000095917	ENST00000397534	None	None	one2zero
ENSG00000095917	ENST00000211076	None	None	one2zero
ENSG00000105376	ENST00000221980	reg_548	ENST00000221980.61	one2one
ENSG00000078668	ENST00000022615	reg_16657	ENST00000022615.42	one2one
ENSG00000078668	ENST00000521158	reg_16657	ENST00000521158.42	one2one
ENSG00000277775	ENST00000618052	None	None	one2zero
ENSG00000077498	ENST00000263321	reg_8592	ENST00000263321.31	one2one
ENSG00000166997	ENST00000262932	reg_15846	ENST00000262932.88	one2one
ENSG00000055609	ENST00000262189	reg_15032	ENST00000262189.8	one2one
ENSG00000020633	ENST00000308873	None	None	one2zero
ENSG00000020633	ENST00000338888	None	None	one2zero
ENSG00000020633	ENST00000399916	None	None	one2zero
ENSG00000283267	ENST00000637645	reg_15537	ENST00000637645.32	one2one
ENSG00000176160	ENST00000323777	reg_11565	ENST00000323777.50	one2one
ENSG00000125845	ENST00000378827	reg_17163	ENST00000378827.65	one2many
ENSG00000125845	ENST00000378827	reg_7104	ENST00000378827.35	one2many
ENSG00000242441	ENST00000403751	reg_7137	ENST00000403751.21	one2one
ENSG00000242441	ENST00000430487	reg_7137	ENST00000430487.21	one2one
ENSG00000108556	ENST00000649488	reg_11410	ENST00000649488.83	one2one
ENSG00000169020	ENST00000304312	reg_4076	ENST00000304312.11	one2one
ENSG00000165443	ENST00000373878	reg_15297	ENST00000373878.7	one2one
ENSG00000165443	ENST00000373880	reg_15297	ENST00000373880.7	one2one
ENSG00000144659	ENST00000643672	reg_11802	ENST00000643672.34	one2one
ENSG00000144659	ENST00000650617	reg_11802	ENST00000650617.34	one2one
ENSG00000144659	ENST00000645280	reg_11802	ENST00000645280.34	one2one
ENSG00000108950	ENST00000592554	reg_6517	ENST00000592554.24	one2one
ENSG00000166800	ENST00000280706	None	None	one2zero
ENSG00000166800	ENST00000396213	None	None	one2zero
ENSG00000111341	ENST00000539261	reg_1765	ENST00000539261.22	one2one
ENSG00000111341	ENST00000228938	reg_1765	ENST00000228938.22	one2one
ENSG00000010539	ENST00000396870	reg_15733	ENST00000396870.43	one2one
ENSG00000010539	ENST00000396868	reg_15733	ENST00000396868.43	one2one
ENSG00000010539	ENST00000431561	reg_15733	ENST00000431561.43	one2one
ENSG00000010539	ENST00000396871	reg_15733	ENST00000396871.43	one2one
ENSG00000010539	ENST00000414144	reg_15733	ENST00000414144.43	one2one
ENSG00000010539	ENST00000575948	reg_15733	ENST00000575948.43	one2one
ENSG00000113300	ENST00000618123	reg_7404	ENST00000618123.4	one2one
ENSG00000113300	ENST00000261951	reg_7404	ENST00000261951.4	one2one
ENSG00000113300	ENST00000393356	reg_7404	ENST00000393356.4	one2one
ENSG00000196466	ENST00000430385	None	None	one2zero
ENSG00000196466	ENST00000419318	None	None	one2zero
ENSG00000165914	ENST00000328459	reg_5181	ENST00000328459.37	one2one
ENSG00000132436	ENST00000611938	reg_9533	ENST00000611938.70	one2one
ENSG00000132436	ENST00000433017	reg_9533	ENST00000433017.70	one2one
ENSG00000132436	ENST00000617389	reg_9533	ENST00000617389.70	one2one
ENSG00000132436	ENST00000613602	reg_9533	ENST00000613602.70	one2one
ENSG00000132436	ENST00000356889	reg_9533	ENST00000356889.70	one2one
ENSG00000132436	ENST00000395556	reg_9533	ENST00000395556.70	one2one
ENSG00000132436	ENST00000419119	reg_9533	ENST00000419119.70	one2one
ENSG00000132436	ENST00000615084	reg_9533	ENST00000615084.70	one2one
ENSG00000233276	ENST00000419783	reg_12268	ENST00000419783.19	one2one
ENSG00000233276	ENST00000620890	reg_12268	ENST00000620890.19	one2one
ENSG00000126698	ENST00000263697	reg_10563	ENST00000263697.1	one2one
ENSG00000002330	ENST00000394531	reg_7878	ENST00000394531.17	one2one
ENSG00000002330	ENST00000544785	reg_7878	ENST00000544785.17	one2one
ENSG00000002330	ENST00000309032	reg_7878	ENST00000309032.17	one2one
ENSG00000002330	ENST00000394532	reg_7878	ENST00000394532.17	one2one
ENSG00000070367	ENST00000340918	reg_8922	ENST00000340918.13	one2one
ENSG00000070367	ENST00000621441	reg_8922	ENST00000621441.13	one2one
ENSG00000070367	ENST00000413566	reg_8922	ENST00000413566.13	one2one
ENSG00000090266	ENST00000476279	reg_9528	ENST00000476279.8	one2one
ENSG00000090266	ENST00000247866	reg_9528	ENST00000247866.8	one2one
ENSG00000090266	ENST00000471136	reg_9528	ENST00000471136.8	one2one
ENSG00000090266	ENST00000465506	reg_9528	ENST00000465506.8	one2one
ENSG00000180011	ENST00000322342	reg_14903	ENST00000322342.14	one2one
ENSG00000100285	ENST00000310624	None	None	one2zero
ENSG00000132383	ENST00000254719	reg_6578	ENST00000254719.83	one2one
ENSG00000166710	ENST00000559916	reg_4943	ENST00000559916.38	one2one
ENSG00000166710	ENST00000544417	reg_4943	ENST00000544417.38	one2one
ENSG00000166710	ENST00000648006	reg_4943	ENST00000648006.38	one2one
ENSG00000184220	ENST00000421999	reg_12095	ENST00000421999.3	one2one
ENSG00000184220	ENST00000489081	reg_12095	ENST00000489081.3	one2one
ENSG00000106462	ENST00000320356	reg_15145	ENST00000320356.8	one2one
ENSG00000106462	ENST00000478654	reg_15145	ENST00000478654.8	one2one
ENSG00000106462	ENST00000350995	reg_15145	ENST00000350995.8	one2one
ENSG00000106462	ENST00000460911	reg_15145	ENST00000460911.8	one2one
ENSG00000106462	ENST00000483967	reg_15145	ENST00000483967.8	one2one
ENSG00000106462	ENST00000476773	reg_15145	ENST00000476773.8	one2one
ENSG00000143569	ENST00000361546	reg_17418	ENST00000361546.36	one2one
ENSG00000143569	ENST00000428931	reg_17418	ENST00000428931.36	one2one
ENSG00000143569	ENST00000343815	reg_17418	ENST00000343815.36	one2one
ENSG00000143569	ENST00000613315	reg_17418	ENST00000613315.36	one2one
ENSG00000143569	ENST00000271877	reg_17418	ENST00000271877.36	one2one
ENSG00000115295	ENST00000404424	reg_2654	ENST00000404424.18	one2one
ENSG00000115295	ENST00000320081	reg_2654	ENST00000320081.18	one2one
ENSG00000115295	ENST00000401605	reg_2654	ENST00000401605.18	one2one
ENSG00000115295	ENST00000401617	reg_2654	ENST00000401617.18	one2one
ENSG00000149972	ENST00000527185	reg_7718	ENST00000527185.31	one2one
ENSG00000149972	ENST00000528682	reg_7718	ENST00000528682.31	one2one
ENSG00000149972	ENST00000279463	reg_7718	ENST00000279463.31	one2one
ENSG00000149972	ENST00000619298	reg_7718	ENST00000619298.31	one2one
ENSG00000149972	ENST00000418526	reg_7718	ENST00000418526.31	one2one
ENSG00000149972	ENST00000524871	reg_7718	ENST00000524871.31	one2one
ENSG00000007314	ENST00000435607	reg_6381	ENST00000435607.24	one2one
ENSG00000070159	ENST00000262539	reg_12885	ENST00000262539.10	one2one
ENSG00000070159	ENST00000446349	reg_12885	ENST00000446349.10	one2one
ENSG00000070159	ENST00000412145	reg_12885	ENST00000412145.10	one2one
ENSG00000070159	ENST00000374541	reg_12885	ENST00000374541.10	one2one
ENSG00000166130	ENST00000342502	reg_13787	ENST00000342502.12	one2one
ENSG00000166130	ENST00000299157	reg_13787	ENST00000299157.12	one2one
ENSG00000042286	ENST00000613322	reg_9763	ENST00000613322.7	one2one
ENSG00000042286	ENST00000307864	reg_9763	ENST00000307864.7	one2one
ENSG00000042286	ENST00000373248	reg_9763	ENST00000373248.7	one2one
ENSG00000106333	ENST00000223061	reg_15563	ENST00000223061.88	one2one
ENSG00000186575	ENST00000403435	reg_13321	ENST00000403435.63	one2one
ENSG00000186575	ENST00000334961	reg_13321	ENST00000334961.63	one2one
ENSG00000186575	ENST00000361452	reg_13321	ENST00000361452.63	one2one
ENSG00000186575	ENST00000397789	reg_13321	ENST00000397789.63	one2one
ENSG00000186575	ENST00000361676	reg_13321	ENST00000361676.63	one2one
ENSG00000186575	ENST00000672896	reg_13321	ENST00000672896.63	one2one
ENSG00000186575	ENST00000353887	reg_13321	ENST00000353887.63	one2one
ENSG00000186575	ENST00000403999	reg_13321	ENST00000403999.63	one2one
ENSG00000186575	ENST00000338641	reg_13321	ENST00000338641.63	one2one
ENSG00000157703	ENST00000419765	reg_15112	ENST00000419765.8	one2one
ENSG00000157703	ENST00000674285	reg_15112	ENST00000674285.8	one2one
ENSG00000164168	ENST00000296582	reg_7985	ENST00000296582.57	one2one
ENSG00000154639	ENST00000400169	reg_572	ENST00000400169.33	one2one
ENSG00000154639	ENST00000284878	reg_572	ENST00000284878.33	one2one
ENSG00000096654	ENST00000377419	reg_15911	ENST00000377419.6	one2one
ENSG00000096654	ENST00000211936	reg_15911	ENST00000211936.6	one2one
ENSG00000146263	ENST00000369251	reg_16190	ENST00000369251.6	one2one
ENSG00000146263	ENST00000275053	reg_16190	ENST00000275053.6	one2one
ENSG00000171094	ENST00000389048	reg_7225	ENST00000389048.18	one2one
ENSG00000101292	ENST00000217270	reg_2551	ENST00000217270.35	one2many
ENSG00000101292	ENST00000217270	reg_17131	ENST00000217270.65	one2many
ENSG00000203972	ENST00000371197	reg_15993	ENST00000371197.25	one2many
ENSG00000203972	ENST00000371197	reg_16296	ENST00000371197.2877	one2many
ENSG00000184207	ENST00000333503	reg_15587	ENST00000333503.43	one2one
ENSG00000172346	ENST00000306149	reg_1945	ENST00000306149.51	one2one
ENSG00000132382	ENST00000254718	reg_6599	ENST00000254718.24	one2one
ENSG00000132382	ENST00000381556	reg_6599	ENST00000381556.24	one2one
ENSG00000074319	ENST00000536719	reg_8287	ENST00000536719.17	one2one
ENSG00000074319	ENST00000251968	reg_8287	ENST00000251968.17	one2one
ENSG00000182533	ENST00000343849	reg_637	ENST00000343849.44	one2one
ENSG00000182533	ENST00000397368	reg_637	ENST00000397368.44	one2one
ENSG00000113520	ENST00000622422	reg_7470	ENST00000622422.41	one2one
ENSG00000113520	ENST00000350025	reg_7470	ENST00000350025.41	one2one
ENSG00000113520	ENST00000231449	reg_7470	ENST00000231449.41	one2one
ENSG00000143630	ENST00000368358	reg_17454	ENST00000368358.36	one2one
ENSG00000214700	ENST00000429849	reg_13949	ENST00000429849.963	one2one
ENSG00000116117	ENST00000406610	reg_14263	ENST00000406610.16	one2one
